IP Address,Timestamp,User Type,User Agent,Endpoint,Request Type,Status Code,Response Time,Compliant
192.168.1.2,2023-01-01 12:47:36,analyst,Edge/89.0,/api/v1/orders,GET,304,446,True
192.168.1.1,2023-01-01 12:47:49,admin,Firefox/84.0,/api/v1/payments,POST,500,708,True
123.161.163.11,2023-01-01 12:49:43,aadmin,Firefox/84.0,/api/v1/dashboard,DELETE,403,115,False
192.19.138.172,2023-01-01 12:50:39,analyst,Chrome/87.0,/api/v1/payments,GET,200,352,False
192.168.1.3,2023-01-01 12:51:48,developer,Edge/89.0,/api/v1/orders,POST,500,901,True
64.222.241.43,2023-01-01 12:51:52,deve1oper,Opera/73.0,/api/v1/payments,PUT,304,341,False
192.168.1.1,2023-01-01 12:52:04,admin,Safari,/api/v1/configuration,DELETE,500,691,True
192.168.1.1,2023-01-01 12:55:33,developer,Safari,/api/v1/inventory,GET,500,521,True
192.168.1.2,2023-01-01 13:03:06,admin,Safari,/api/v1/dashboard,DELETE,404,455,True
209.81.224.233,2023-01-01 13:17:05,developer,Safari,/api/v1/dashboard,DELETE,500,994,False
171.237.251.217,2023-01-01 13:17:20,analyzt,Edge/89.0,/api/v1/dashboard,PUT,401,589,False
192.168.1.1,2023-01-01 13:17:26,analyst,Firefox/84.0,/api/v1/inventory,GET,200,844,True
191.45.250.245,2023-01-01 13:17:54,admiin,Android/84.0,/api/v1/payments,POST,200,838,False
192.168.1.2,2023-01-01 13:19:54,analyst,Android/84.0,/api/v1/inventory,GET,200,599,True
192.168.1.1,2023-01-01 13:23:25,analyst,Edge/89.0,/api/v1/orders,GET,200,690,True
192.168.1.1,2023-01-01 13:24:45,admin,Opera/73.0,/api/v1/payments,POST,200,168,True
192.168.1.3,2023-01-01 13:25:13,analyst,Safari,/api/v1/inventory,GET,403,834,True
17.10.176.73,2023-01-01 13:25:36,deve1oper,Opera/73.0,/api/v1/dashboard,PUT,401,88,False
174.249.232.129,2023-01-01 13:25:43,devloper,Android/84.0,/api/v1/dashboard,DELETE,200,372,False
56.31.202.42,2023-01-01 13:29:53,analyzt,Edge/89.0,/api/v1/payments,POST,304,172,False
38.186.55.216,2023-01-01 13:33:12,devloper,Android/84.0,/api/v1/inventory,PUT,404,972,False
45.144.183.23,2023-01-01 13:33:51,develOper,Firefox/84.0,/api/v1/orders,POST,200,389,False
192.168.1.3,2023-01-01 13:35:49,developer,Firefox/84.0,/api/v1/products,POST,404,990,True
192.168.1.3,2023-01-01 13:36:42,analyst,Opera/73.0,/api/v1/inventory,GET,200,448,True
39.167.14.193,2023-01-01 13:37:29,analyzt,Firefox/84.0,/api/v1/configuration,DELETE,303,538,False
175.67.0.91,2023-01-01 13:42:10,analyst,Chrome/87.0,/api/v1/configuration,POST,303,203,False
105.131.59.106,2023-01-01 13:43:39,analyzt,Opera/73.0,/api/v1/dashboard,GET,401,275,False
192.168.1.1,2023-01-01 13:45:29,developer,Android/84.0,/api/v1/products,GET,403,678,True
192.168.1.3,2023-01-01 13:52:11,analyst,Edge/89.0,/api/v1/inventory,GET,403,109,True
192.168.1.1,2023-01-01 13:54:21,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,303,461,True
192.168.1.2,2023-01-01 14:04:25,admin,Firefox/84.0,/api/v1/configuration,PUT,403,188,True
192.168.1.2,2023-01-01 14:13:01,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,502,338,True
192.168.1.1,2023-01-01 14:14:02,analyst,Chrome/87.0,/api/v1/products,GET,200,535,True
192.168.1.3,2023-01-01 14:16:27,developer,Chrome/87.0,/api/v1/inventory,POST,404,69,True
202.26.88.182,2023-01-01 14:16:32,admiin,Safari,/api/v1/payments,POST,200,115,False
192.168.1.2,2023-01-01 14:18:31,developer,Edge/89.0,/api/v1/inventory,PUT,403,132,True
177.87.113.174,2023-01-01 14:21:41,develOper,Firefox/84.0,/api/v1/inventory,PUT,403,347,False
192.168.1.3,2023-01-01 14:21:49,analyst,Safari,/api/v1/orders,GET,304,610,True
192.168.1.3,2023-01-01 14:25:51,developer,Android/84.0,/api/v1/inventory,PUT,200,693,True
153.21.100.100,2023-01-01 14:29:00,aadmin,Safari,/api/v1/orders,DELETE,401,864,False
3.215.138.143,2023-01-01 14:32:00,develOper,Safari,/api/v1/configuration,PUT,303,280,False
25.63.170.37,2023-01-01 14:33:34,aadmin,Android/84.0,/api/v1/dashboard,GET,200,840,False
86.11.73.144,2023-01-01 14:35:31,devloper,Firefox/84.0,/api/v1/payments,POST,502,610,False
192.168.1.1,2023-01-01 14:38:12,developer,Edge/89.0,/api/v1/orders,GET,404,895,True
192.168.1.2,2023-01-01 14:39:27,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,403,50,True
192.168.1.3,2023-01-01 14:43:12,developer,Firefox/84.0,/api/v1/products,PUT,500,177,True
192.168.1.2,2023-01-01 14:44:45,admin,Edge/89.0,/api/v1/configuration,GET,200,818,True
192.168.1.3,2023-01-01 14:45:46,admin,Opera/73.0,/api/v1/configuration,POST,500,43,True
192.168.1.3,2023-01-01 14:46:29,admin,Opera/73.0,/api/v1/dashboard,POST,502,575,True
192.168.1.1,2023-01-01 14:47:39,developer,Edge/89.0,/api/v1/inventory,PUT,404,538,True
209.129.75.139,2023-01-01 14:49:07,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,DELETE,200,69,False
192.168.1.2,2023-01-01 14:51:09,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,404,250,True
192.168.1.2,2023-01-01 14:53:54,developer,Firefox/84.0,/api/v1/inventory,GET,200,220,True
219.116.204.211,2023-01-01 14:59:20,aadmin,Android/84.0,/api/v1/inventory,PUT,200,563,False
24.203.240.4,2023-01-01 15:01:11,admiin,Android/84.0,/api/v1/inventory,PUT,200,904,False
175.32.223.132,2023-01-01 15:05:08,deve1oper,Android/84.0,/api/v1/configuration,PUT,200,889,False
192.168.1.2,2023-01-01 15:07:15,analyst,Android/84.0,/api/v1/inventory,GET,200,318,True
89.182.190.12,2023-01-01 15:07:39,devloper,Firefox/84.0,/api/v1/inventory,PUT,200,519,False
192.168.1.2,2023-01-01 15:10:57,developer,iPhone; CPU OS 12_4_9,/api/v1/products,GET,200,20,True
192.168.1.3,2023-01-01 15:13:38,analyst,Safari,/api/v1/inventory,GET,304,5,True
131.84.30.80,2023-01-01 15:14:34,aadmin,Opera/73.0,/api/v1/configuration,GET,200,229,False
192.168.1.1,2023-01-01 15:15:18,developer,Opera/73.0,/api/v1/inventory,PUT,500,928,True
192.168.1.3,2023-01-01 15:24:23,analyst,Opera/73.0,/api/v1/inventory,GET,404,940,True
179.106.125.79,2023-01-01 15:26:36,analyst,Chrome/87.0,/api/v1/configuration,POST,502,427,False
192.168.1.1,2023-01-01 15:34:27,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,POST,200,433,True
67.198.156.112,2023-01-01 15:36:03,devloper,Chrome/87.0,/api/v1/products,PUT,304,980,False
208.96.222.14,2023-01-01 15:36:51,aadmin,Chrome/87.0,/api/v1/configuration,DELETE,200,175,False
217.132.29.32,2023-01-01 15:38:15,analyst,Chrome/87.0,/api/v1/payments,DELETE,502,708,False
192.168.1.2,2023-01-01 15:39:52,developer,Android/84.0,/api/v1/orders,GET,304,880,True
192.168.1.2,2023-01-01 15:45:32,admin,Android/84.0,/api/v1/payments,PUT,304,288,True
211.70.86.170,2023-01-01 15:46:02,analyst,Edge/89.0,/api/v1/configuration,PUT,404,517,False
81.99.70.36,2023-01-01 15:51:57,deve1oper,Safari,/api/v1/configuration,POST,303,128,False
25.238.83.142,2023-01-01 15:52:36,admiin,iPhone; CPU OS 12_4_9,/api/v1/orders,PUT,200,537,False
192.168.1.1,2023-01-01 15:53:43,analyst,Firefox/84.0,/api/v1/products,GET,200,509,True
192.168.1.2,2023-01-01 15:55:31,admin,Opera/73.0,/api/v1/dashboard,DELETE,200,222,True
192.168.1.2,2023-01-01 15:58:03,analyst,Chrome/87.0,/api/v1/products,GET,200,133,True
192.168.1.2,2023-01-01 16:10:04,developer,Firefox/84.0,/api/v1/orders,PUT,500,624,True
101.51.54.136,2023-01-01 16:21:43,analyst,Chrome/87.0,/api/v1/dashboard,GET,200,852,False
192.168.1.2,2023-01-01 16:22:54,developer,Opera/73.0,/api/v1/products,GET,403,81,True
35.175.71.31,2023-01-01 16:24:46,developer,Firefox/84.0,/api/v1/configuration,DELETE,200,525,False
112.28.30.37,2023-01-01 16:28:02,analyzt,Opera/73.0,/api/v1/inventory,PUT,304,232,False
133.111.240.204,2023-01-01 16:35:37,developer,iPhone; CPU OS 12_4_9,/api/v1/configuration,GET,304,634,False
66.110.153.164,2023-01-01 16:36:11,develOper,Android/84.0,/api/v1/inventory,POST,200,726,False
192.168.1.2,2023-01-01 16:49:04,admin,Safari,/api/v1/configuration,POST,500,295,True
192.168.1.1,2023-01-01 16:50:52,developer,Chrome/87.0,/api/v1/products,POST,200,660,True
4.175.152.140,2023-01-01 16:51:53,analyzt,Edge/89.0,/api/v1/dashboard,PUT,502,844,False
126.87.11.215,2023-01-01 16:55:52,develOper,Opera/73.0,/api/v1/payments,GET,200,166,False
192.168.1.1,2023-01-01 16:56:08,admin,Opera/73.0,/api/v1/payments,GET,200,44,True
192.168.1.2,2023-01-01 16:56:59,analyst,Chrome/87.0,/api/v1/products,GET,404,908,True
192.168.1.3,2023-01-01 16:58:27,analyst,Edge/89.0,/api/v1/orders,GET,303,763,True
98.192.117.137,2023-01-01 16:59:02,admiin,Android/84.0,/api/v1/products,GET,304,594,False
23.140.17.54,2023-01-01 17:10:57,analyzt,iPhone; CPU OS 12_4_9,/api/v1/inventory,POST,200,148,False
192.168.1.2,2023-01-01 17:12:33,admin,Edge/89.0,/api/v1/configuration,GET,200,556,True
192.168.1.2,2023-01-01 17:16:36,admin,Opera/73.0,/api/v1/dashboard,GET,303,431,True
192.168.1.1,2023-01-01 17:19:53,developer,Chrome/87.0,/api/v1/orders,GET,200,836,True
192.168.1.1,2023-01-01 17:20:05,admin,Android/84.0,/api/v1/payments,PUT,200,88,True
192.168.1.1,2023-01-01 17:20:30,analyst,Android/84.0,/api/v1/products,GET,200,700,True
192.168.1.2,2023-01-01 17:21:03,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,PUT,304,961,True
192.168.1.1,2023-01-01 17:21:42,admin,Edge/89.0,/api/v1/payments,POST,200,505,True
211.17.205.171,2023-01-01 17:25:53,devloper,Firefox/84.0,/api/v1/orders,GET,200,784,False
192.168.1.1,2023-01-01 17:34:11,analyst,Firefox/84.0,/api/v1/inventory,GET,403,519,True
192.168.1.3,2023-01-01 17:37:08,admin,Opera/73.0,/api/v1/configuration,POST,200,973,True
113.225.225.224,2023-01-01 17:37:48,analyzt,Edge/89.0,/api/v1/payments,GET,200,641,False
25.127.141.94,2023-01-01 17:39:42,admiin,Opera/73.0,/api/v1/products,GET,502,408,False
103.116.99.45,2023-01-01 17:39:51,deve1oper,Android/84.0,/api/v1/products,POST,502,289,False
192.168.1.2,2023-01-01 17:45:28,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,POST,401,808,True
72.152.99.87,2023-01-01 17:48:08,analyst,Firefox/84.0,/api/v1/configuration,POST,403,426,False
150.38.37.4,2023-01-01 17:48:21,deve1oper,Edge/89.0,/api/v1/inventory,PUT,502,358,False
192.168.1.1,2023-01-01 17:54:11,admin,Opera/73.0,/api/v1/configuration,DELETE,401,553,True
105.207.92.9,2023-01-01 17:55:27,devloper,Android/84.0,/api/v1/configuration,POST,403,43,False
192.168.1.2,2023-01-01 18:11:11,admin,Chrome/87.0,/api/v1/dashboard,PUT,403,904,True
211.111.89.105,2023-01-01 18:14:20,develOper,Opera/73.0,/api/v1/inventory,GET,304,27,False
115.49.66.104,2023-01-01 18:15:42,analyzt,Android/84.0,/api/v1/products,GET,303,348,False
192.168.1.1,2023-01-01 18:20:05,admin,iPhone; CPU OS 12_4_9,/api/v1/configuration,PUT,403,514,True
192.168.1.2,2023-01-01 18:21:46,admin,Firefox/84.0,/api/v1/configuration,POST,401,202,True
192.168.1.2,2023-01-01 18:22:38,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,401,955,True
81.20.193.101,2023-01-01 18:23:41,analyst,Edge/89.0,/api/v1/payments,GET,200,66,False
178.238.128.168,2023-01-01 18:24:02,devloper,Chrome/87.0,/api/v1/products,POST,304,599,False
192.168.1.2,2023-01-01 18:26:52,developer,Android/84.0,/api/v1/inventory,GET,304,713,True
192.168.1.3,2023-01-01 18:29:11,admin,Opera/73.0,/api/v1/payments,POST,403,143,True
136.172.194.46,2023-01-01 18:32:21,analyst,Chrome/87.0,/api/v1/payments,PUT,200,560,False
192.168.1.2,2023-01-01 18:35:56,analyst,Opera/73.0,/api/v1/orders,GET,404,919,True
192.168.1.2,2023-01-01 18:45:10,analyst,Edge/89.0,/api/v1/orders,GET,502,102,True
110.220.29.138,2023-01-01 18:49:43,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,303,580,False
205.115.180.224,2023-01-01 18:51:10,aadmin,Edge/89.0,/api/v1/orders,GET,500,316,False
193.178.113.119,2023-01-01 18:51:48,develOper,Edge/89.0,/api/v1/payments,GET,200,411,False
192.168.1.3,2023-01-01 18:52:40,developer,Android/84.0,/api/v1/orders,GET,200,10,True
192.168.1.3,2023-01-01 18:55:45,analyst,Safari,/api/v1/products,GET,304,913,True
126.194.86.58,2023-01-01 18:56:11,develOper,Edge/89.0,/api/v1/orders,POST,200,286,False
120.155.110.102,2023-01-01 19:01:33,analyst,Android/84.0,/api/v1/configuration,DELETE,304,555,False
192.168.1.2,2023-01-01 19:08:15,admin,Edge/89.0,/api/v1/dashboard,POST,502,769,True
192.168.1.2,2023-01-01 19:10:20,developer,Edge/89.0,/api/v1/inventory,GET,500,397,True
192.168.1.1,2023-01-01 19:12:18,analyst,Chrome/87.0,/api/v1/products,GET,403,793,True
209.114.118.190,2023-01-01 19:15:46,devloper,Edge/89.0,/api/v1/configuration,PUT,200,739,False
192.168.1.2,2023-01-01 19:17:01,developer,Safari,/api/v1/products,PUT,200,510,True
192.168.1.2,2023-01-01 19:20:43,analyst,Opera/73.0,/api/v1/inventory,GET,200,497,True
88.45.130.79,2023-01-01 19:25:44,devloper,Opera/73.0,/api/v1/products,DELETE,500,737,False
192.168.1.2,2023-01-01 19:26:54,developer,Edge/89.0,/api/v1/inventory,GET,303,880,True
192.168.1.3,2023-01-01 19:33:59,developer,Opera/73.0,/api/v1/products,POST,502,410,True
192.168.1.2,2023-01-01 19:36:05,analyst,Firefox/84.0,/api/v1/orders,GET,303,263,True
160.166.37.252,2023-01-01 19:37:40,analyzt,Safari,/api/v1/payments,GET,200,853,False
119.148.245.240,2023-01-01 19:38:23,deve1oper,Android/84.0,/api/v1/dashboard,POST,500,93,False
192.168.1.3,2023-01-01 19:39:09,developer,iPhone; CPU OS 12_4_9,/api/v1/products,GET,303,959,True
192.168.1.1,2023-01-01 19:40:50,developer,Edge/89.0,/api/v1/products,POST,200,940,True
192.168.1.2,2023-01-01 19:45:00,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,500,852,True
192.168.1.2,2023-01-01 19:45:32,developer,Opera/73.0,/api/v1/inventory,POST,403,539,True
192.168.1.1,2023-01-01 19:48:02,admin,Safari,/api/v1/payments,DELETE,304,590,True
192.168.1.3,2023-01-01 19:48:28,admin,Firefox/84.0,/api/v1/dashboard,POST,200,602,True
192.168.1.3,2023-01-01 19:49:53,developer,Safari,/api/v1/orders,PUT,401,632,True
142.144.11.27,2023-01-01 19:51:42,devloper,Opera/73.0,/api/v1/payments,POST,200,477,False
17.100.230.120,2023-01-01 19:52:42,analyst,iPhone; CPU OS 12_4_9,/api/v1/orders,POST,502,865,False
70.18.133.229,2023-01-01 20:00:33,admiin,Opera/73.0,/api/v1/dashboard,PUT,404,807,False
192.168.1.2,2023-01-01 20:00:55,analyst,Edge/89.0,/api/v1/products,GET,502,208,True
21.245.191.116,2023-01-01 20:04:41,analyst,Opera/73.0,/api/v1/products,DELETE,303,588,False
66.182.166.17,2023-01-01 20:07:14,aadmin,Chrome/87.0,/api/v1/products,POST,403,912,False
196.69.88.218,2023-01-01 20:08:22,analyst,Opera/73.0,/api/v1/dashboard,DELETE,401,464,False
192.168.1.1,2023-01-01 20:11:27,admin,Chrome/87.0,/api/v1/dashboard,POST,200,14,True
114.177.29.49,2023-01-01 20:16:38,analyst,Android/84.0,/api/v1/configuration,GET,502,234,False
192.168.1.1,2023-01-01 20:19:45,analyst,Firefox/84.0,/api/v1/orders,GET,403,382,True
119.108.217.236,2023-01-01 20:28:05,analyst,Opera/73.0,/api/v1/payments,PUT,403,928,False
8.49.229.168,2023-01-01 20:33:05,admiin,Opera/73.0,/api/v1/inventory,GET,304,129,False
2.184.80.159,2023-01-01 20:38:59,analyst,iPhone; CPU OS 12_4_9,/api/v1/dashboard,GET,403,328,False
192.168.1.3,2023-01-01 20:42:33,developer,Opera/73.0,/api/v1/inventory,PUT,401,553,True
192.168.1.2,2023-01-01 20:47:05,analyst,Chrome/87.0,/api/v1/inventory,GET,200,188,True
192.168.1.1,2023-01-01 20:50:38,developer,Safari,/api/v1/products,POST,200,928,True
192.168.1.1,2023-01-01 20:54:55,admin,Firefox/84.0,/api/v1/payments,POST,401,616,True
192.168.1.1,2023-01-01 21:04:13,analyst,Chrome/87.0,/api/v1/orders,GET,304,98,True
192.168.1.1,2023-01-01 21:06:35,developer,iPhone; CPU OS 12_4_9,/api/v1/products,PUT,401,782,True
217.47.2.184,2023-01-01 21:07:11,analyst,Firefox/84.0,/api/v1/inventory,PUT,500,757,False
64.69.217.67,2023-01-01 21:11:13,deve1oper,Firefox/84.0,/api/v1/dashboard,PUT,401,830,False
192.168.1.1,2023-01-01 21:16:15,analyst,Safari,/api/v1/inventory,GET,200,582,True
124.16.78.213,2023-01-01 21:16:28,develOper,Chrome/87.0,/api/v1/payments,GET,500,603,False
192.168.1.1,2023-01-01 21:21:17,analyst,Chrome/87.0,/api/v1/orders,GET,200,775,True
192.168.1.3,2023-01-01 21:26:23,analyst,iPhone; CPU OS 12_4_9,/api/v1/products,GET,502,298,True
192.168.1.2,2023-01-01 21:36:08,developer,Edge/89.0,/api/v1/products,PUT,200,24,True
144.125.22.147,2023-01-01 21:51:52,aadmin,iPhone; CPU OS 12_4_9,/api/v1/products,PUT,200,607,False
171.99.249.37,2023-01-01 21:52:53,aadmin,iPhone; CPU OS 12_4_9,/api/v1/orders,PUT,401,686,False
192.168.1.3,2023-01-01 21:53:25,developer,Edge/89.0,/api/v1/orders,POST,403,382,True
171.180.150.56,2023-01-01 21:54:22,analyst,Android/84.0,/api/v1/inventory,POST,200,552,False
15.80.160.241,2023-01-01 21:56:11,admiin,Safari,/api/v1/orders,POST,403,733,False
141.107.150.29,2023-01-01 21:58:33,analyst,Safari,/api/v1/payments,PUT,303,220,False
192.168.1.1,2023-01-01 21:59:49,developer,Edge/89.0,/api/v1/orders,PUT,303,12,True
166.157.118.177,2023-01-01 21:59:57,develOper,Safari,/api/v1/dashboard,PUT,502,176,False
192.168.1.3,2023-01-01 22:04:59,developer,Android/84.0,/api/v1/products,POST,304,365,True
192.168.1.1,2023-01-01 22:06:24,analyst,Chrome/87.0,/api/v1/products,GET,200,960,True
49.167.125.70,2023-01-01 22:13:45,develOper,iPhone; CPU OS 12_4_9,/api/v1/dashboard,POST,200,651,False
192.168.1.1,2023-01-01 22:14:10,admin,Opera/73.0,/api/v1/dashboard,DELETE,200,455,True
64.33.222.20,2023-01-01 22:21:48,admiin,Firefox/84.0,/api/v1/configuration,GET,403,249,False
192.168.1.2,2023-01-01 22:25:58,analyst,Opera/73.0,/api/v1/products,GET,500,164,True
192.168.1.3,2023-01-01 22:28:54,developer,Safari,/api/v1/orders,POST,200,5,True
192.168.1.3,2023-01-01 22:31:45,admin,Firefox/84.0,/api/v1/payments,PUT,304,108,True
192.168.1.1,2023-01-01 22:33:14,admin,Opera/73.0,/api/v1/dashboard,GET,303,14,True
192.168.1.1,2023-01-01 22:39:54,admin,Edge/89.0,/api/v1/configuration,POST,401,792,True
192.168.1.1,2023-01-01 22:40:49,admin,Chrome/87.0,/api/v1/dashboard,POST,200,601,True
192.168.1.1,2023-01-01 22:50:26,analyst,Android/84.0,/api/v1/products,GET,502,110,True
95.128.203.66,2023-01-01 22:50:43,analyzt,Opera/73.0,/api/v1/orders,GET,500,339,False
192.168.1.1,2023-01-01 22:53:23,analyst,Chrome/87.0,/api/v1/inventory,GET,200,432,True
192.168.1.1,2023-01-01 22:53:24,developer,Chrome/87.0,/api/v1/orders,POST,303,686,True
93.105.25.155,2023-01-01 22:56:12,analyst,Opera/73.0,/api/v1/dashboard,DELETE,200,264,False
192.168.1.2,2023-01-01 22:57:14,admin,iPhone; CPU OS 12_4_9,/api/v1/payments,POST,200,43,True
192.168.1.3,2023-01-01 22:58:36,admin,Firefox/84.0,/api/v1/configuration,DELETE,502,128,True
192.168.1.1,2023-01-01 23:11:41,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,404,309,True
192.168.1.3,2023-01-01 23:12:13,analyst,Edge/89.0,/api/v1/inventory,GET,304,207,True
205.108.112.204,2023-01-01 23:12:45,aadmin,Opera/73.0,/api/v1/inventory,GET,304,346,False
192.168.1.2,2023-01-01 23:13:24,admin,Chrome/87.0,/api/v1/dashboard,PUT,502,29,True
155.240.188.168,2023-01-01 23:15:42,analyst,Firefox/84.0,/api/v1/configuration,GET,303,842,False
192.168.1.3,2023-01-01 23:16:00,admin,Safari,/api/v1/configuration,PUT,404,512,True
15.201.132.228,2023-01-01 23:17:24,analyst,Chrome/87.0,/api/v1/configuration,DELETE,404,15,False
192.168.1.1,2023-01-01 23:19:12,analyst,Opera/73.0,/api/v1/products,GET,404,843,True
192.168.1.2,2023-01-01 23:21:04,analyst,Safari,/api/v1/products,GET,404,335,True
192.168.1.1,2023-01-01 23:24:52,developer,Android/84.0,/api/v1/orders,POST,200,396,True
192.168.1.3,2023-01-01 23:25:27,admin,Firefox/84.0,/api/v1/payments,DELETE,401,526,True
18.31.152.141,2023-01-01 23:25:29,deve1oper,Firefox/84.0,/api/v1/payments,GET,403,849,False
26.227.74.216,2023-01-01 23:26:32,analyst,Android/84.0,/api/v1/configuration,POST,200,107,False
192.168.1.3,2023-01-01 23:29:28,admin,Edge/89.0,/api/v1/payments,DELETE,200,596,True
192.168.1.1,2023-01-01 23:33:40,analyst,Edge/89.0,/api/v1/inventory,GET,303,632,True
217.36.141.129,2023-01-01 23:35:25,develOper,Android/84.0,/api/v1/payments,PUT,303,258,False
135.159.67.90,2023-01-01 23:36:05,devloper,Firefox/84.0,/api/v1/configuration,GET,502,813,False
192.168.1.3,2023-01-01 23:41:32,developer,iPhone; CPU OS 12_4_9,/api/v1/inventory,PUT,403,38,True
192.168.1.1,2023-01-01 23:41:49,developer,Opera/73.0,/api/v1/inventory,POST,200,129,True
212.207.153.110,2023-01-01 23:42:03,developer,Edge/89.0,/api/v1/dashboard,GET,303,629,False
192.168.1.3,2023-01-01 23:42:42,analyst,Firefox/84.0,/api/v1/orders,GET,200,687,True
192.168.1.2,2023-01-01 23:45:13,developer,iPhone; CPU OS 12_4_9,/api/v1/orders,POST,200,97,True
136.136.198.213,2023-01-01 23:48:47,analyst,Android/84.0,/api/v1/configuration,DELETE,200,60,False
4.96.96.176,2023-01-01 23:49:07,developer,Android/84.0,/api/v1/dashboard,DELETE,200,493,False
147.236.210.87,2023-01-01 23:50:18,analyzt,Edge/89.0,/api/v1/products,GET,502,480,False
192.168.1.3,2023-01-01 23:52:39,developer,Android/84.0,/api/v1/inventory,GET,404,324,True
192.168.1.1,2023-01-01 23:55:24,developer,Firefox/84.0,/api/v1/inventory,PUT,502,469,True
93.154.204.96,2023-01-01 23:57:48,admiin,iPhone; CPU OS 12_4_9,/api/v1/orders,DELETE,303,78,False
192.168.1.3,2023-01-01 23:59:40,analyst,iPhone; CPU OS 12_4_9,/api/v1/inventory,GET,200,264,True
192.168.1.3,2023-01-02 00:01:17,analyst,Safari,/api/v1/products,GET,303,375,True
192.168.1.3,2023-01-02 00:03:30,admin,Firefox/84.0,/api/v1/configuration,POST,500,519,True
192.168.1.1,2023-01-02 00:04:06,developer,Android/84.0,/api/v1/orders,POST,303,656,True
115.128.85.197,2023-01-02 00:04:53,analyst,Android/84.0,/api/v1/dashboard,DELETE,403,762,False
34.42.141.126,2023-01-02 00:11:39,analyst,Edge/89.0,/api/v1/inventory,POST,401,346,False
192.168.1.3,2023-01-02 00:12:40,developer,Android/84.0,/api/v1/orders,GET,500,316,True
192.168.1.1,2023-01-02 00:13:57,developer,Android/84.0,/api/v1/inventory,POST,403,339,True
46.60.169.55,2023-01-02 00:14:44,deve1oper,iPhone; CPU OS 12_4_9,/api/v1/payments,PUT,502,444,False
206.111.64.1,2023-01-02 00:21:26,devloper,iPhone; CPU OS 12_4_9,/api/v1/configuration,GET,303,409,False
96.181.99.165,2023-01-02 00:22:36,analyst,Safari,/api/v1/orders,PUT,403,904,False
192.168.1.2,2023-01-02 00:24:47,developer,Android/84.0,/api/v1/inventory,PUT,401,711,True
192.168.1.1,2023-01-02 00:25:00,admin,Android/84.0,/api/v1/configuration,GET,200,641,True
22.148.84.139,2023-01-02 00:26:33,aadmin,Edge/89.0,/api/v1/dashboard,POST,200,705,False
192.168.1.3,2023-01-02 00:27:25,admin,Chrome/87.0,/api/v1/payments,GET,502,409,True
192.168.1.2,2023-01-02 00:30:16,analyst,Safari,/api/v1/products,GET,200,423,True
51.120.26.228,2023-01-02 00:30:25,analyzt,Opera/73.0,/api/v1/configuration,POST,200,2,False
192.168.1.3,2023-01-02 00:34:10,analyst,Android/84.0,/api/v1/inventory,GET,200,933,True
50.165.59.199,2023-01-02 00:34:19,admiin,Chrome/87.0,/api/v1/payments,PUT,200,915,False
192.168.1.1,2023-01-02 00:35:27,developer,Android/84.0,/api/v1/orders,POST,401,469,True
192.168.1.3,2023-01-02 00:38:14,developer,Safari,/api/v1/orders,GET,500,531,True
192.168.1.3,2023-01-02 00:38:47,analyst,Opera/73.0,/api/v1/orders,GET,303,68,True
192.168.1.3,2023-01-02 00:40:55,analyst,Edge/89.0,/api/v1/orders,GET,200,207,True
207.168.9.25,2023-01-02 00:44:38,develOper,Firefox/84.0,/api/v1/payments,PUT,401,613,False
181.214.40.141,2023-01-02 00:47:44,analyst,Firefox/84.0,/api/v1/dashboard,POST,200,565,False
123.245.76.69,2023-01-02 00:49:00,analyzt,Firefox/84.0,/api/v1/products,PUT,200,146,False
144.60.53.23,2023-01-02 00:50:00,analyst,Firefox/84.0,/api/v1/dashboard,DELETE,502,528,False
192.168.1.1,2023-01-02 00:52:04,admin,Safari,/api/v1/dashboard,POST,200,106,True
192.168.1.1,2023-01-02 00:56:49,admin,Chrome/87.0,/api/v1/configuration,POST,500,588,True
11.7.125.222,2023-01-02 01:10:57,aadmin,Opera/73.0,/api/v1/inventory,PUT,403,76,False
82.198.123.231,2023-01-02 01:11:24,aadmin,Safari,/api/v1/configuration,GET,304,249,False
192.168.1.2,2023-01-02 01:11:45,admin,Safari,/api/v1/dashboard,GET,404,997,True
202.203.181.214,2023-01-02 01:12:46,devloper,iPhone; CPU OS 12_4_9,/api/v1/products,GET,200,716,False
45.196.249.249,2023-01-02 01:15:36,analyzt,Opera/73.0,/api/v1/inventory,PUT,200,521,False
192.168.1.1,2023-01-02 01:29:30,developer,Opera/73.0,/api/v1/orders,PUT,200,8,True
197.11.193.252,2023-01-02 01:32:58,deve1oper,iPhone; CPU OS 12_4_9,/api/v1/orders,DELETE,403,185,False
